group_id,C0,C1,C2,seed,c1_minus_c0,c2_minus_c1
03::004214666890,1.0,1.0,1.0,3407,0.0,0.0
03::004222496906,1.0,1.0,1.0,3407,0.0,0.0
03::004222826906,1.0,1.0,1.0,3407,0.0,0.0
03::004222886906,1.0,1.0,1.0,3407,0.0,0.0
03::004223036906,1.0,1.0,1.0,3407,0.0,0.0
03::004265196967,1.0,1.0,1.0,3407,0.0,0.0
03::004266866970,1.0,1.0,1.0,3407,0.0,0.0
03::004269716972,1.0,1.0,1.0,3407,0.0,0.0
03::004270216972,1.0,1.0,1.0,3407,0.0,0.0
03::004270486972,1.0,1.0,1.0,3407,0.0,0.0
03::004272406975,1.0,1.0,1.0,3407,0.0,0.0
03::004272446975,1.0,1.0,1.0,3407,0.0,0.0
03::004273416975,1.0,1.0,1.0,3407,0.0,0.0
03::004282466990,1.0,1.0,1.0,3407,0.0,0.0
03::004282516990,1.0,1.0,1.0,3407,0.0,0.0
03::004286927004,1.0,1.0,1.0,3407,0.0,0.0
03::004288087004,1.0,1.0,1.0,3407,0.0,0.0
03::004288267004,1.0,1.0,1.0,3407,0.0,0.0
03::004313747038,1.0,1.0,1.0,3407,0.0,0.0
03::004314347038,1.0,1.0,1.0,3407,0.0,0.0
03::004341767064,1.0,1.0,1.0,3407,0.0,0.0
03::004341967064,1.0,1.0,1.0,3407,0.0,0.0
03::004342677064,1.0,1.0,1.0,3407,0.0,0.0
03::004360257105,1.0,1.0,1.0,3407,0.0,0.0
03::004381687116,1.0,1.0,1.0,3407,0.0,0.0
03::004388677119,1.0,1.0,1.0,3407,0.0,0.0
03::004409617147,1.0,1.0,1.0,3407,0.0,0.0
03::004410077147,1.0,1.0,1.0,3407,0.0,0.0
03::004429517189,1.0,1.0,1.0,3407,0.0,0.0
03::004429557189,1.0,1.0,1.0,3407,0.0,0.0
03::004436797192,1.0,1.0,1.0,3407,0.0,0.0
03::004440317195,1.0,1.0,1.0,3407,0.0,0.0
03::004444127197,1.0,1.0,1.0,3407,0.0,0.0
03::004472017254,1.0,1.0,1.0,3407,0.0,0.0
03::004474997254,1.0,1.0,1.0,3407,0.0,0.0
03::004480727258,1.0,1.0,1.0,3407,0.0,0.0
03::004490877262,0.0,1.0,0.0,3407,1.0,-1.0
03::004517957321,1.0,1.0,1.0,3407,0.0,0.0
03::004520997324,1.0,1.0,1.0,3407,0.0,0.0
03::004523957333,1.0,1.0,1.0,3407,0.0,0.0
03::004524087333,1.0,1.0,1.0,3407,0.0,0.0
03::004526487339,1.0,1.0,1.0,3407,0.0,0.0
03::004527457339,1.0,1.0,1.0,3407,0.0,0.0
03::004537317356,1.0,1.0,1.0,3407,0.0,0.0
03::004543897366,1.0,1.0,1.0,3407,0.0,0.0
03::004544157366,1.0,1.0,1.0,3407,0.0,0.0
03::004557137383,1.0,1.0,1.0,3407,0.0,0.0
03::004557497383,1.0,1.0,1.0,3407,0.0,0.0
03::004557687383,1.0,1.0,1.0,3407,0.0,0.0
03::004558037383,1.0,1.0,1.0,3407,0.0,0.0
03::004559447386,1.0,1.0,1.0,3407,0.0,0.0
03::004563527390,1.0,1.0,1.0,3407,0.0,0.0
03::004563597390,1.0,1.0,1.0,3407,0.0,0.0
03::004563917390,1.0,1.0,1.0,3407,0.0,0.0
03::004591567447,1.0,1.0,1.0,3407,0.0,0.0
03::004599037455,1.0,1.0,1.0,3407,0.0,0.0
03::004599547454,1.0,1.0,1.0,3407,0.0,0.0
03::004601127455,1.0,1.0,1.0,3407,0.0,0.0
03::004656483558,1.0,1.0,1.0,3407,0.0,0.0
03::004657813558,1.0,1.0,1.0,3407,0.0,0.0
03::004658283558,1.0,1.0,1.0,3407,0.0,0.0
03::004661863561,1.0,1.0,1.0,3407,0.0,0.0
03::004664303562,1.0,1.0,1.0,3407,0.0,0.0
03::004718853566,1.0,1.0,1.0,3407,0.0,0.0
03::388928629903,1.0,1.0,1.0,3407,0.0,0.0
03::421423689003,1.0,0.5,0.5,3407,-0.5,0.0
03::422383690603,1.0,1.0,1.0,3407,0.0,0.0
03::423260691803,1.0,1.0,1.0,3407,0.0,0.0
03::443685719203,1.0,0.5,0.5,3407,-0.5,0.0
03::443757719203,1.0,1.0,1.0,3407,0.0,0.0
03::450284728603,1.0,1.0,1.0,3407,0.0,0.0
03::453570735603,1.0,1.0,1.0,3407,0.0,0.0
03::454043736003,1.0,1.0,1.0,3407,0.0,0.0
04::000000619599,1.0,1.0,1.0,3407,0.0,0.0
04::000001969599,1.0,1.0,1.0,3407,0.0,0.0
04::000003979599,1.0,1.0,1.0,3407,0.0,0.0
04::000004859599,1.0,1.0,1.0,3407,0.0,0.0
04::000005509599,1.0,1.0,1.0,3407,0.0,0.0
04::000007669599,1.0,1.0,1.0,3407,0.0,0.0
04::000007929599,1.0,1.0,1.0,3407,0.0,0.0
04::000014389599,1.0,1.0,1.0,3407,0.0,0.0
04::000014509599,1.0,1.0,1.0,3407,0.0,0.0
04::000014759599,1.0,1.0,1.0,3407,0.0,0.0
04::000015359599,1.0,1.0,1.0,3407,0.0,0.0
04::000016949599,1.0,1.0,1.0,3407,0.0,0.0
04::000017139599,1.0,1.0,1.0,3407,0.0,0.0
04::000018519599,1.0,1.0,1.0,3407,0.0,0.0
04::000018939599,1.0,1.0,1.0,3407,0.0,0.0
04::000021119599,1.0,1.0,1.0,3407,0.0,0.0
04::000031270001,1.0,1.0,1.0,3407,0.0,0.0
04::000034619598,1.0,1.0,1.0,3407,0.0,0.0
04::000052439598,1.0,1.0,1.0,3407,0.0,0.0
04::000060489598,1.0,1.0,1.0,3407,0.0,0.0
04::000155219598,1.0,1.0,1.0,3407,0.0,0.0
04::003399575233,1.0,1.0,1.0,3407,0.0,0.0
04::003414695267,1.0,0.6,1.0,3407,-0.4,0.4
04::003421495277,1.0,1.0,1.0,3407,0.0,0.0
04::003421745277,1.0,1.0,1.0,3407,0.0,0.0
04::003421755277,1.0,1.0,1.0,3407,0.0,0.0
04::003421865277,1.0,1.0,1.0,3407,0.0,0.0
04::003458495314,1.0,1.0,1.0,3407,0.0,0.0
04::003458505314,1.0,1.0,1.0,3407,0.0,0.0
04::003491495368,1.0,1.0,1.0,3407,0.0,0.0
04::003539595441,1.0,1.0,1.0,3407,0.0,0.0
04::003554645480,1.0,1.0,1.0,3407,0.0,0.0
04::003554715480,1.0,1.0,1.0,3407,0.0,0.0
04::003554745480,1.0,1.0,1.0,3407,0.0,0.0
04::003555215480,1.0,1.0,1.0,3407,0.0,0.0
04::003620435640,1.0,1.0,1.0,3407,0.0,0.0
04::003636365685,1.0,1.0,1.0,3407,0.0,0.0
04::003636375685,1.0,1.0,1.0,3407,0.0,0.0
04::003636565685,1.0,1.0,1.0,3407,0.0,0.0
04::003663745762,1.0,1.0,1.0,3407,0.0,0.0
04::003663885762,1.0,1.0,1.0,3407,0.0,0.0
04::003696615808,1.0,1.0,1.0,3407,0.0,0.0
04::003696825808,1.0,1.0,1.0,3407,0.0,0.0
04::003741325916,1.0,1.0,1.0,3407,0.0,0.0
04::003759175985,1.0,1.0,1.0,3407,0.0,0.0
04::003759355985,1.0,1.0,1.0,3407,0.0,0.0
04::003759515985,1.0,1.0,1.0,3407,0.0,0.0
04::003759725985,1.0,1.0,1.0,3407,0.0,0.0
04::003759885985,1.0,1.0,1.0,3407,0.0,0.0
04::003773796016,1.0,1.0,1.0,3407,0.0,0.0
04::003773806016,1.0,1.0,1.0,3407,0.0,0.0
04::003782316044,1.0,1.0,1.0,3407,0.0,0.0
04::003782636044,1.0,1.0,1.0,3407,0.0,0.0
04::003856516226,1.0,1.0,1.0,3407,0.0,0.0
04::003875986262,1.0,1.0,1.0,3407,0.0,0.0
04::003876006262,1.0,1.0,1.0,3407,0.0,0.0
04::003880726278,1.0,1.0,1.0,3407,0.0,0.0
04::003903666329,1.0,1.0,1.0,3407,0.0,0.0
04::003903836329,1.0,1.0,1.0,3407,0.0,0.0
04::003903996329,1.0,1.0,1.0,3407,0.0,0.0
04::003904106329,1.0,1.0,1.0,3407,0.0,0.0
04::004086336713,1.0,1.0,1.0,3407,0.0,0.0
04::004101436728,1.0,1.0,1.0,3407,0.0,0.0
04::004102096728,1.0,1.0,1.0,3407,0.0,0.0
04::004131866766,1.0,1.0,1.0,3407,0.0,0.0
04::004131906766,1.0,1.0,1.0,3407,0.0,0.0
04::004142066790,1.0,1.0,1.0,3407,0.0,0.0
04::004142096790,1.0,1.0,1.0,3407,0.0,0.0
04::004168496821,1.0,1.0,1.0,3407,0.0,0.0
04::004168576821,1.0,1.0,1.0,3407,0.0,0.0
04::004183066838,1.0,1.0,1.0,3407,0.0,0.0
04::004193116854,1.0,1.0,1.0,3407,0.0,0.0
04::004204606876,1.0,1.0,1.0,3407,0.0,0.0
04::004204626876,1.0,1.0,1.0,3407,0.0,0.0
04::004204646876,1.0,1.0,1.0,3407,0.0,0.0
04::004204876876,1.0,1.0,1.0,3407,0.0,0.0
04::004204896876,1.0,1.0,1.0,3407,0.0,0.0
04::004206346878,1.0,1.0,1.0,3407,0.0,0.0
04::004206456878,1.0,1.0,1.0,3407,0.0,0.0
04::004208896881,1.0,1.0,1.0,3407,0.0,0.0
04::004219066899,1.0,1.0,1.0,3407,0.0,0.0
04::004220726902,1.0,1.0,1.0,3407,0.0,0.0
04::004236826932,1.0,1.0,1.0,3407,0.0,0.0
04::004236866932,1.0,1.0,1.0,3407,0.0,0.0
04::004237026932,1.0,1.0,1.0,3407,0.0,0.0
04::004237056932,1.0,1.0,1.0,3407,0.0,0.0
04::004237166934,1.0,1.0,1.0,3407,0.0,0.0
04::004237986932,1.0,1.0,1.0,3407,0.0,0.0
04::004238056932,1.0,1.0,1.0,3407,0.0,0.0
04::004240116936,1.0,1.0,1.0,3407,0.0,0.0
04::004240186936,1.0,1.0,1.0,3407,0.0,0.0
04::004241306938,1.0,1.0,1.0,3407,0.0,0.0
04::004241326938,1.0,1.0,1.0,3407,0.0,0.0
04::004247386949,1.0,1.0,1.0,3407,0.0,0.0
04::004283156992,1.0,1.0,1.0,3407,0.0,0.0
04::004283576992,1.0,1.0,1.0,3407,0.0,0.0
04::004283686992,1.0,1.0,1.0,3407,0.0,0.0
04::004283696992,1.0,1.0,1.0,3407,0.0,0.0
04::004283766992,1.0,1.0,1.0,3407,0.0,0.0
04::004283836992,1.0,1.0,1.0,3407,0.0,0.0
04::004285897001,1.0,1.0,1.0,3407,0.0,0.0
04::004295547022,1.0,1.0,1.0,3407,0.0,0.0
04::004295617022,1.0,1.0,1.0,3407,0.0,0.0
04::004299977030,1.0,1.0,1.0,3407,0.0,0.0
04::004300357030,1.0,1.0,1.0,3407,0.0,0.0
04::004300407030,1.0,1.0,1.0,3407,0.0,0.0
04::004312497037,1.0,1.0,1.0,3407,0.0,0.0
04::004312697037,1.0,1.0,1.0,3407,0.0,0.0
04::004313047037,1.0,1.0,1.0,3407,0.0,0.0
04::004325487039,1.0,1.0,1.0,3407,0.0,0.0
04::004336627054,1.0,1.0,1.0,3407,0.0,0.0
04::004336737054,1.0,1.0,1.0,3407,0.0,0.0
04::004339767061,1.0,1.0,1.0,3407,0.0,0.0
04::004340777063,1.0,1.0,1.0,3407,0.0,0.0
04::004340857063,1.0,1.0,1.0,3407,0.0,0.0
04::004340977063,1.0,1.0,1.0,3407,0.0,0.0
04::004341067063,1.0,1.0,1.0,3407,0.0,0.0
04::004341257063,1.0,1.0,1.0,3407,0.0,0.0
04::004361517106,1.0,1.0,1.0,3407,0.0,0.0
04::004373377109,1.0,1.0,1.0,3407,0.0,0.0
04::004397457126,1.0,1.0,1.0,3407,0.0,0.0
04::004401767134,1.0,1.0,1.0,3407,0.0,0.0
04::004401917134,1.0,1.0,1.0,3407,0.0,0.0
04::004401977134,1.0,1.0,1.0,3407,0.0,0.0
04::004403817139,1.0,1.0,1.0,3407,0.0,0.0
04::004404217139,1.0,1.0,1.0,3407,0.0,0.0
04::004406627141,1.0,1.0,1.0,3407,0.0,0.0
04::004448197200,1.0,1.0,1.0,3407,0.0,0.0
04::004448427200,1.0,1.0,1.0,3407,0.0,0.0
04::004449757202,1.0,1.0,1.0,3407,0.0,0.0
04::004454407217,1.0,1.0,1.0,3407,0.0,0.0
04::004460297236,1.0,1.0,1.0,3407,0.0,0.0
04::004496117271,1.0,1.0,1.0,3407,0.0,0.0
04::004496137271,1.0,1.0,1.0,3407,0.0,0.0
04::004496177271,1.0,1.0,1.0,3407,0.0,0.0
04::004496207271,1.0,1.0,1.0,3407,0.0,0.0
04::004525247335,1.0,1.0,1.0,3407,0.0,0.0
04::004525467336,1.0,1.0,1.0,3407,0.0,0.0
04::004525587335,1.0,1.0,1.0,3407,0.0,0.0
04::004525607336,1.0,1.0,1.0,3407,0.0,0.0
04::004525717335,1.0,1.0,1.0,3407,0.0,0.0
04::004551307377,1.0,1.0,1.0,3407,0.0,0.0
04::004551387377,1.0,1.0,1.0,3407,0.0,0.0
04::004569577403,1.0,1.0,1.0,3407,0.0,0.0
04::004577427417,1.0,1.0,1.0,3407,0.0,0.0
04::004589027441,1.0,1.0,1.0,3407,0.0,0.0
04::004589127441,1.0,1.0,1.0,3407,0.0,0.0
04::004589167441,1.0,1.0,1.0,3407,0.0,0.0
04::004604837458,1.0,1.0,1.0,3407,0.0,0.0
04::004604887458,1.0,1.0,1.0,3407,0.0,0.0
04::004604977458,1.0,1.0,1.0,3407,0.0,0.0
04::004605557458,1.0,1.0,1.0,3407,0.0,0.0
04::342224527704,1.0,1.0,1.0,3407,0.0,0.0
05::003405395239,1.0,1.0,1.0,3407,0.0,0.0
05::003424585280,1.0,1.0,1.0,3407,0.0,0.0
05::003435255294,1.0,1.0,1.0,3407,0.0,0.0
05::003435565294,1.0,1.0,1.0,3407,0.0,0.0
05::003435665294,1.0,1.0,1.0,3407,0.0,0.0
05::003435855294,1.0,1.0,1.0,3407,0.0,0.0
05::003461305323,1.0,1.0,1.0,3407,0.0,0.0
05::003473265341,1.0,1.0,1.0,3407,0.0,0.0
05::003481675355,1.0,1.0,1.0,3407,0.0,0.0
05::003484075359,1.0,1.0,1.0,3407,0.0,0.0
05::003484315359,1.0,1.0,1.0,3407,0.0,0.0
05::003511355406,1.0,1.0,1.0,3407,0.0,0.0
05::003511375406,1.0,1.0,1.0,3407,0.0,0.0
05::003511395406,1.0,1.0,1.0,3407,0.0,0.0
05::003571485521,1.0,1.0,1.0,3407,0.0,0.0
05::003571655521,1.0,1.0,1.0,3407,0.0,0.0
05::003571785521,1.0,1.0,1.0,3407,0.0,0.0
05::003571815521,1.0,1.0,1.0,3407,0.0,0.0
05::003572015521,1.0,1.0,1.0,3407,0.0,0.0
05::003572105521,1.0,1.0,1.0,3407,0.0,0.0
05::003581185542,1.0,1.0,1.0,3407,0.0,0.0
05::003590285584,1.0,1.0,1.0,3407,0.0,0.0
05::003590305584,1.0,1.0,1.0,3407,0.0,0.0
05::003590315584,1.0,1.0,1.0,3407,0.0,0.0
05::003631625663,1.0,1.0,1.0,3407,0.0,0.0
05::003631805663,1.0,1.0,1.0,3407,0.0,0.0
05::003632375665,1.0,1.0,1.0,3407,0.0,0.0
05::003752815961,1.0,1.0,1.0,3407,0.0,0.0
05::003753115961,1.0,1.0,1.0,3407,0.0,0.0
05::003774376021,1.0,1.0,1.0,3407,0.0,0.0
05::003796466083,1.0,1.0,1.0,3407,0.0,0.0
05::003800676101,1.0,1.0,1.0,3407,0.0,0.0
05::003800846101,1.0,1.0,1.0,3407,0.0,0.0
05::003800856101,1.0,1.0,1.0,3407,0.0,0.0
05::003801086101,1.0,1.0,1.0,3407,0.0,0.0
05::003801186101,1.0,1.0,1.0,3407,0.0,0.0
05::003924196368,1.0,1.0,1.0,3407,0.0,0.0
05::003924236368,1.0,1.0,1.0,3407,0.0,0.0
05::003924326368,1.0,1.0,1.0,3407,0.0,0.0
05::003924336368,1.0,1.0,1.0,3407,0.0,0.0
05::003924436368,1.0,1.0,1.0,3407,0.0,0.0
05::003949676446,1.0,1.0,1.0,3407,0.0,0.0
05::003956536464,1.0,1.0,1.0,3407,0.0,0.0
05::004084346706,1.0,1.0,1.0,3407,0.0,0.0
05::004091226720,0.0,0.0,0.0,3407,0.0,0.0
05::004191576853,1.0,1.0,1.0,3407,0.0,0.0
05::004191626853,1.0,1.0,1.0,3407,0.0,0.0
05::004191646853,1.0,1.0,1.0,3407,0.0,0.0
05::004262566961,1.0,1.0,1.0,3407,0.0,0.0
05::004262646961,1.0,1.0,1.0,3407,0.0,0.0
05::004262666961,1.0,1.0,1.0,3407,0.0,0.0
05::004262706961,1.0,1.0,1.0,3407,0.0,0.0
05::004262776961,1.0,1.0,1.0,3407,0.0,0.0
05::004262916961,1.0,1.0,1.0,3407,0.0,0.0
05::004262996961,1.0,1.0,1.0,3407,0.0,0.0
05::004283426991,1.0,1.0,1.0,3407,0.0,0.0
05::004342267065,1.0,1.0,1.0,3407,0.0,0.0
05::004345607073,1.0,1.0,1.0,3407,0.0,0.0
05::004345627073,1.0,1.0,1.0,3407,0.0,0.0
05::004353707082,1.0,1.0,1.0,3407,0.0,0.0
05::004353837082,1.0,1.0,1.0,3407,0.0,0.0
05::004353857082,1.0,1.0,1.0,3407,0.0,0.0
05::004354677087,1.0,1.0,1.0,3407,0.0,0.0
05::004373067108,1.0,1.0,1.0,3407,0.0,0.0
05::004373287108,1.0,1.0,1.0,3407,0.0,0.0
05::004373327108,1.0,1.0,1.0,3407,0.0,0.0
05::004374617108,1.0,1.0,1.0,3407,0.0,0.0
05::004375577108,1.0,1.0,1.0,3407,0.0,0.0
05::004496597272,1.0,1.0,1.0,3407,0.0,0.0
05::004496737272,1.0,1.0,1.0,3407,0.0,0.0
05::004496807272,1.0,1.0,1.0,3407,0.0,0.0
05::004515367318,1.0,1.0,1.0,3407,0.0,0.0
05::004515527318,1.0,1.0,1.0,3407,0.0,0.0
05::004515567318,1.0,1.0,1.0,3407,0.0,0.0
05::004515587318,1.0,1.0,1.0,3407,0.0,0.0
05::004547477373,1.0,1.0,1.0,3407,0.0,0.0
05::004559317385,1.0,1.0,1.0,3407,0.0,0.0
05::004559587385,1.0,1.0,1.0,3407,0.0,0.0
05::004559607385,1.0,1.0,1.0,3407,0.0,0.0
05::004585357429,1.0,1.0,1.0,3407,0.0,0.0
05::004585387429,1.0,1.0,1.0,3407,0.0,0.0
06::000472000106,1.0,1.0,1.0,3407,0.0,0.0
06::003409055245,1.0,1.0,1.0,3407,0.0,0.0
06::003549545469,1.0,0.9166666666666666,0.8333333333333334,3407,-0.08333333333333337,-0.08333333333333326
06::003549575469,1.0,1.0,1.0,3407,0.0,0.0
06::003579375536,1.0,1.0,1.0,3407,0.0,0.0
06::003582835545,1.0,1.0,1.0,3407,0.0,0.0
06::003582845545,1.0,1.0,1.0,3407,0.0,0.0
06::003682685784,1.0,1.0,1.0,3407,0.0,0.0
06::003737195897,1.0,1.0,1.0,3407,0.0,0.0
06::003772126011,1.0,1.0,1.0,3407,0.0,0.0
06::003796316083,1.0,0.75,0.5,3407,-0.25,-0.25
06::004421547170,1.0,1.0,1.0,3407,0.0,0.0
07::000000109596,1.0,1.0,1.0,3407,0.0,0.0
07::000002899596,1.0,1.0,1.0,3407,0.0,0.0
07::000004349596,1.0,1.0,1.0,3407,0.0,0.0
07::000005419596,1.0,1.0,1.0,3407,0.0,0.0
07::000013350001,1.0,1.0,1.0,3407,0.0,0.0
07::000013460001,1.0,1.0,1.0,3407,0.0,0.0
07::000013640001,1.0,1.0,1.0,3407,0.0,0.0
07::003735255892,1.0,1.0,1.0,3407,0.0,0.0
07::004270366972,1.0,1.0,1.0,3407,0.0,0.0
07::004536297356,0.0,1.0,1.0,3407,1.0,0.0
08::000005919596,1.0,1.0,1.0,3407,0.0,0.0
08::000026610001,0.8,1.0,1.0,3407,0.19999999999999996,0.0
08::000026630001,1.0,1.0,1.0,3407,0.0,0.0
08::000041839596,1.0,1.0,1.0,3407,0.0,0.0
08::003384335218,1.0,1.0,1.0,3407,0.0,0.0
08::003418245273,1.0,1.0,1.0,3407,0.0,0.0
08::003467675331,1.0,1.0,0.0,3407,0.0,-1.0
08::003629135658,1.0,1.0,1.0,3407,0.0,0.0
08::003888196299,1.0,1.0,1.0,3407,0.0,0.0
08::004653103557,1.0,1.0,1.0,3407,0.0,0.0
08::422344690608,1.0,1.0,1.0,3407,0.0,0.0
09::000055399598,1.0,1.0,1.0,3407,0.0,0.0
09::003527275419,1.0,1.0,1.0,3407,0.0,0.0
09::003527285419,1.0,1.0,1.0,3407,0.0,0.0
09::003541345448,1.0,1.0,1.0,3407,0.0,0.0
09::003541755448,1.0,1.0,1.0,3407,0.0,0.0
09::003917956356,1.0,1.0,1.0,3407,0.0,0.0
09::004094756723,1.0,1.0,1.0,3407,0.0,0.0
09::004204106874,1.0,1.0,1.0,3407,0.0,0.0
09::004503047286,1.0,1.0,1.0,3407,0.0,0.0
10::003478665350,1.0,1.0,1.0,3407,0.0,0.0
10::003953246451,1.0,1.0,1.0,3407,0.0,0.0
10::003953306451,1.0,1.0,1.0,3407,0.0,0.0
10::003953406451,1.0,1.0,1.0,3407,0.0,0.0
10::004137456776,1.0,1.0,1.0,3407,0.0,0.0
10::004203526872,1.0,1.0,1.0,3407,0.0,0.0
10::004402197135,1.0,1.0,1.0,3407,0.0,0.0
10::004402417135,1.0,1.0,1.0,3407,0.0,0.0
11::000005949592,1.0,1.0,1.0,3407,0.0,0.0
11::000017569594,1.0,1.0,1.0,3407,0.0,0.0
11::000017959594,1.0,1.0,1.0,3407,0.0,0.0
11::000018349594,1.0,1.0,1.0,3407,0.0,0.0
11::003533865426,1.0,1.0,1.0,3407,0.0,0.0
11::004203606872,1.0,1.0,1.0,3407,0.0,0.0
11::004402337135,1.0,1.0,1.0,3407,0.0,0.0
12::000020830001,0.5,1.0,0.5,3407,0.5,-0.5
12::003623965643,1.0,1.0,1.0,3407,0.0,0.0
12::003698325825,1.0,1.0,1.0,3407,0.0,0.0
12::004566767394,1.0,1.0,1.0,3407,0.0,0.0
13::003681515783,1.0,1.0,1.0,3407,0.0,0.0
13::003681525783,1.0,1.0,1.0,3407,0.0,0.0
13::003907226336,1.0,1.0,1.0,3407,0.0,0.0
13::004284866993,1.0,1.0,1.0,3407,0.0,0.0
14::000003219596,1.0,1.0,1.0,3407,0.0,0.0
14::000006139596,0.0,0.0,0.0,3407,0.0,0.0
14::003404000114,1.0,1.0,1.0,3407,0.0,0.0
14::004544527366,1.0,1.0,1.0,3407,0.0,0.0
15::004204236874,1.0,1.0,1.0,3407,0.0,0.0
15::004282166989,1.0,1.0,1.0,3407,0.0,0.0
16::000004939594,1.0,1.0,1.0,3407,0.0,0.0
16::000010519594,1.0,1.0,1.0,3407,0.0,0.0
01::000004220001,1.0,1.0,1.0,2026,0.0,0.0
01::000004250001,1.0,0.6363636363636364,0.6363636363636364,2026,-0.36363636363636365,0.0
01::000004430001,1.0,1.0,1.0,2026,0.0,0.0
01::000004490001,1.0,1.0,1.0,2026,0.0,0.0
01::000004580001,1.0,1.0,1.0,2026,0.0,0.0
01::000004680001,1.0,1.0,1.0,2026,0.0,0.0
01::000006069598,1.0,1.0,1.0,2026,0.0,0.0
01::000006389597,1.0,1.0,1.0,2026,0.0,0.0
01::000006940001,1.0,1.0,1.0,2026,0.0,0.0
01::000007020001,1.0,1.0,1.0,2026,0.0,0.0
01::000007140001,1.0,1.0,1.0,2026,0.0,0.0
01::000007190001,1.0,1.0,1.0,2026,0.0,0.0
01::000007240001,1.0,0.9523809523809524,0.9523809523809524,2026,-0.04761904761904756,0.0
01::000007450001,1.0,1.0,1.0,2026,0.0,0.0
01::000010309598,0.9743589743589745,1.0,1.0,2026,0.02564102564102555,0.0
01::000011280001,1.0,1.0,1.0,2026,0.0,0.0
01::000013650001,1.0,1.0,1.0,2026,0.0,0.0
01::000015009597,0.2,0.2,0.2,2026,0.0,0.0
01::000016229598,1.0,0.0,1.0,2026,-1.0,1.0
01::000017830001,1.0,1.0,1.0,2026,0.0,0.0
01::000018049597,1.0,0.0,0.0,2026,-1.0,0.0
01::000019399597,0.3333333333333333,0.0,0.0,2026,-0.3333333333333333,0.0
01::000019460001,1.0,1.0,1.0,2026,0.0,0.0
01::000021940001,1.0,1.0,1.0,2026,0.0,0.0
01::000022110001,1.0,1.0,1.0,2026,0.0,0.0
01::000022140001,1.0,0.75,0.75,2026,-0.25,0.0
01::000023080001,1.0,1.0,1.0,2026,0.0,0.0
01::000023170001,1.0,1.0,1.0,2026,0.0,0.0
01::000023460001,1.0,1.0,1.0,2026,0.0,0.0
01::000023540001,1.0,1.0,1.0,2026,0.0,0.0
01::000023550001,1.0,1.0,1.0,2026,0.0,0.0
01::000023790001,1.0,1.0,1.0,2026,0.0,0.0
01::000024089596,1.0,1.0,1.0,2026,0.0,0.0
01::000024629596,1.0,1.0,1.0,2026,0.0,0.0
01::000026040001,1.0,1.0,1.0,2026,0.0,0.0
01::000026060001,1.0,1.0,1.0,2026,0.0,0.0
01::000026770001,0.5,0.5,1.0,2026,0.0,0.5
01::000027090001,1.0,1.0,1.0,2026,0.0,0.0
01::000027150001,0.0,1.0,1.0,2026,1.0,0.0
01::000027270001,1.0,1.0,1.0,2026,0.0,0.0
01::000036659598,1.0,0.967741935483871,1.0,2026,-0.032258064516129004,0.032258064516129004
01::000049189596,1.0,1.0,1.0,2026,0.0,0.0
01::000060649598,1.0,0.925925925925926,1.0,2026,-0.07407407407407396,0.07407407407407396
01::000069349598,1.0,1.0,1.0,2026,0.0,0.0
01::000076939598,1.0,1.0,1.0,2026,0.0,0.0
01::000078379598,1.0,1.0,1.0,2026,0.0,0.0
01::000081289598,1.0,0.875,1.0,2026,-0.125,0.125
01::000081569598,1.0,1.0,1.0,2026,0.0,0.0
01::000091699598,0.5,1.0,0.5,2026,0.5,-0.5
01::000093829598,0.9827586206896552,1.0,1.0,2026,0.01724137931034475,0.0
01::000099029598,1.0,1.0,1.0,2026,0.0,0.0
01::000100979598,1.0,1.0,1.0,2026,0.0,0.0
01::000103059598,1.0,1.0,1.0,2026,0.0,0.0
01::000107559598,1.0,1.0,1.0,2026,0.0,0.0
01::000107669598,1.0,1.0,1.0,2026,0.0,0.0
01::000128789598,1.0,1.0,1.0,2026,0.0,0.0
01::000137839598,1.0,1.0,1.0,2026,0.0,0.0
01::000141599598,1.0,1.0,1.0,2026,0.0,0.0
01::000146689598,1.0,0.0,0.0,2026,-1.0,0.0
01::000148389598,1.0,1.0,1.0,2026,0.0,0.0
01::000156749598,1.0,1.0,1.0,2026,0.0,0.0
01::000159109598,1.0,1.0,1.0,2026,0.0,0.0
01::000166779598,1.0,0.8,1.0,2026,-0.19999999999999996,0.19999999999999996
01::002626000101,1.0,1.0,1.0,2026,0.0,0.0
01::003379535208,1.0,1.0,1.0,2026,0.0,0.0
01::003384205218,1.0,1.0,1.0,2026,0.0,0.0
01::003387745222,1.0,1.0,1.0,2026,0.0,0.0
01::003387765222,1.0,1.0,1.0,2026,0.0,0.0
01::003391715225,1.0,1.0,1.0,2026,0.0,0.0
01::003391755225,1.0,1.0,1.0,2026,0.0,0.0
01::003398295232,1.0,1.0,1.0,2026,0.0,0.0
01::003398395232,1.0,1.0,1.0,2026,0.0,0.0
01::003398825232,1.0,1.0,1.0,2026,0.0,0.0
01::003399365233,1.0,1.0,1.0,2026,0.0,0.0
01::003405415240,1.0,1.0,1.0,2026,0.0,0.0
01::003405815240,1.0,1.0,1.0,2026,0.0,0.0
01::003416895270,0.5,1.0,1.0,2026,0.5,0.0
01::003417075270,1.0,1.0,1.0,2026,0.0,0.0
01::003419365275,1.0,1.0,1.0,2026,0.0,0.0
01::003419375275,1.0,1.0,1.0,2026,0.0,0.0
