seed,fold,method,view,species_id,f1,tier
2026,2,F0,same_swap,2,0.9810235767682576,head
2026,2,F0,same_swap,3,0.9754552652414885,head
2026,2,F0,same_swap,4,0.9939148073022313,head
2026,2,F0,same_swap,5,0.9972692517749864,head
2026,2,F0,same_swap,6,0.8691099476439791,mid
2026,2,F0,same_swap,7,0.9577464788732394,head
2026,2,F0,same_swap,8,0.672566371681416,mid
2026,2,F0,same_swap,9,0.9142857142857143,mid
2026,2,F0,cross_swap,1,0.7315940445294359,head
2026,2,F0,cross_swap,10,0.06289308176100629,mid
2026,2,F0,cross_swap,11,0.6666666666666666,tail
2026,2,F0,cross_swap,12,0.6906474820143885,tail
2026,2,F0,cross_swap,13,0.775,tail
2026,2,F0,cross_swap,14,0.14942528735632185,tail
2026,2,F0,cross_swap,15,0.2727272727272727,tail
2026,2,F0,cross_swap,16,0.030303030303030304,mid
2026,2,F0,cross_swap,2,0.7265625,head
2026,2,F0,cross_swap,3,0.6834710743801653,head
2026,2,F0,cross_swap,4,0.6774437989391261,head
2026,2,F0,cross_swap,5,0.7968596663395485,head
2026,2,F0,cross_swap,6,0.6203703703703703,mid
2026,2,F0,cross_swap,7,0.4294478527607362,head
2026,2,F0,cross_swap,8,0.2727272727272727,mid
2026,2,F0,cross_swap,9,0.6480446927374302,mid
2026,2,F1,original,1,0.9948288598867274,head
2026,2,F1,original,10,1.0,mid
2026,2,F1,original,11,0.9824561403508771,tail
2026,2,F1,original,12,0.9645390070921985,tail
2026,2,F1,original,13,0.9940119760479041,tail
2026,2,F1,original,14,0.6875,tail
2026,2,F1,original,15,1.0,tail
2026,2,F1,original,16,0.99581589958159,mid
2026,2,F1,original,2,0.9977298524404086,head
2026,2,F1,original,3,0.996031746031746,head
2026,2,F1,original,4,0.9979633401221996,head
2026,2,F1,original,5,1.0,head
2026,2,F1,original,6,0.9882352941176471,mid
2026,2,F1,original,7,1.0,head
2026,2,F1,original,8,0.8888888888888888,mid
2026,2,F1,original,9,0.984375,mid
2026,2,F1,foreground,1,0.9938529628718957,head
2026,2,F1,foreground,10,1.0,mid
2026,2,F1,foreground,11,0.9824561403508771,tail
2026,2,F1,foreground,12,0.971830985915493,tail
2026,2,F1,foreground,13,0.9940119760479041,tail
2026,2,F1,foreground,14,0.65625,tail
2026,2,F1,foreground,15,1.0,tail
2026,2,F1,foreground,16,0.9743589743589743,mid
2026,2,F1,foreground,2,0.998298355076574,head
2026,2,F1,foreground,3,0.9960222752585521,head
2026,2,F1,foreground,4,0.9986422267481331,head
2026,2,F1,foreground,5,1.0,head
2026,2,F1,foreground,6,0.9940828402366864,mid
2026,2,F1,foreground,7,0.9855072463768116,head
2026,2,F1,foreground,8,0.8360655737704918,mid
2026,2,F1,foreground,9,0.9763779527559056,mid
2026,2,F1,same_swap,1,0.9851915310243544,head
2026,2,F1,same_swap,10,0.9961089494163424,mid
2026,2,F1,same_swap,11,0.9473684210526315,tail
2026,2,F1,same_swap,12,0.9104477611940298,tail
2026,2,F1,same_swap,13,0.9940119760479041,tail
2026,2,F1,same_swap,14,0.6875,tail
2026,2,F1,same_swap,15,0.96,tail
2026,2,F1,same_swap,16,1.0,mid
2026,2,F1,same_swap,2,0.9920454545454546,head
2026,2,F1,same_swap,3,0.9666395443449959,head
2026,2,F1,same_swap,4,0.9972881355932204,head
2026,2,F1,same_swap,5,0.9983597594313832,head
2026,2,F1,same_swap,6,0.9491525423728814,mid
2026,2,F1,same_swap,7,0.9900990099009901,head
2026,2,F1,same_swap,8,0.7741935483870968,mid
2026,2,F1,same_swap,9,0.920863309352518,mid
2026,2,F1,cross_swap,1,0.8089831565814098,head
2026,2,F1,cross_swap,10,0.2994652406417112,mid
2026,2,F1,cross_swap,11,0.6545454545454545,tail
2026,2,F1,cross_swap,12,0.7008547008547008,tail
2026,2,F1,cross_swap,13,0.8050314465408805,tail
2026,2,F1,cross_swap,14,0.23529411764705882,tail
2026,2,F1,cross_swap,15,0.4,tail
2026,2,F1,cross_swap,16,0.11851851851851852,mid
2026,2,F1,cross_swap,2,0.7799043062200957,head
2026,2,F1,cross_swap,3,0.6824732682473268,head
2026,2,F1,cross_swap,4,0.7249584947426674,head
2026,2,F1,cross_swap,5,0.8538977800722767,head
2026,2,F1,cross_swap,6,0.6553191489361702,mid
2026,2,F1,cross_swap,7,0.14754098360655737,head
2026,2,F1,cross_swap,8,0.40404040404040403,mid
2026,2,F1,cross_swap,9,0.6588235294117647,mid
2026,3,F0,original,1,0.9950788643533123,head
2026,3,F0,original,10,0.9795918367346939,mid
2026,3,F0,original,11,0.9473684210526315,tail
2026,3,F0,original,12,0.9787234042553191,tail
2026,3,F0,original,13,0.9195402298850575,tail
2026,3,F0,original,14,0.9577464788732394,tail
2026,3,F0,original,15,0.8235294117647058,tail
2026,3,F0,original,16,0.9552238805970149,mid
2026,3,F0,original,2,0.9906849315068493,head
2026,3,F0,original,3,0.9932546374367622,head
2026,3,F0,original,4,0.9989157932779184,head
2026,3,F0,original,5,0.9981894990947495,head
2026,3,F0,original,6,0.9767441860465116,mid
2026,3,F0,original,7,0.9813664596273292,head
2026,3,F0,original,8,0.9202453987730062,mid
2026,3,F0,original,9,0.9333333333333333,mid
2026,3,F0,foreground,1,0.9881968859869412,head
2026,3,F0,foreground,10,0.9436619718309859,mid
2026,3,F0,foreground,11,0.7666666666666667,tail
2026,3,F0,foreground,12,0.9545454545454546,tail
2026,3,F0,foreground,13,0.7123287671232876,tail
2026,3,F0,foreground,14,0.7619047619047619,tail
2026,3,F0,foreground,15,0.6,tail
2026,3,F0,foreground,16,0.0,mid
2026,3,F0,foreground,2,0.9841616602949208,head
2026,3,F0,foreground,3,0.9851380042462845,head
2026,3,F0,foreground,4,0.9874865927779765,head
2026,3,F0,foreground,5,0.9921828021647625,head
2026,3,F0,foreground,6,0.864406779661017,mid
2026,3,F0,foreground,7,0.9815195071868583,head
2026,3,F0,foreground,8,0.8533333333333334,mid
2026,3,F0,foreground,9,0.8648648648648649,mid
2026,3,F0,same_swap,1,0.9882797731568999,head
2026,3,F0,same_swap,10,0.9864864864864865,mid
2026,3,F0,same_swap,11,0.9577464788732394,tail
2026,3,F0,same_swap,12,0.9166666666666666,tail
2026,3,F0,same_swap,13,0.9333333333333333,tail
2026,3,F0,same_swap,14,0.8860759493670886,tail
2026,3,F0,same_swap,15,0.6666666666666666,tail
2026,3,F0,same_swap,16,1.0,mid
2026,3,F0,same_swap,2,0.9828823854224186,head
2026,3,F0,same_swap,3,0.9749256268593285,head
2026,3,F0,same_swap,4,0.9857404021937842,head
2026,3,F0,same_swap,5,0.9963811821471653,head
2026,3,F0,same_swap,6,0.9774436090225563,mid
2026,3,F0,same_swap,7,0.9816700610997964,head
2026,3,F0,same_swap,8,0.864516129032258,mid
2026,3,F0,same_swap,9,0.7252747252747253,mid
2026,3,F0,cross_swap,1,0.7658714112414072,head
2026,3,F0,cross_swap,10,0.06976744186046512,mid
2026,3,F0,cross_swap,11,0.6037735849056604,tail
2026,3,F0,cross_swap,12,0.5614035087719298,tail
2026,3,F0,cross_swap,13,0.4864864864864865,tail
2026,3,F0,cross_swap,14,0.647887323943662,tail
2026,3,F0,cross_swap,15,0.2857142857142857,tail
2026,3,F0,cross_swap,16,0.0,mid
2026,3,F0,cross_swap,2,0.7722991689750692,head
2026,3,F0,cross_swap,3,0.6816829579260518,head
2026,3,F0,cross_swap,4,0.6001967858314201,head
2026,3,F0,cross_swap,5,0.8125,head
2026,3,F0,cross_swap,6,0.5252525252525253,mid
2026,3,F0,cross_swap,7,0.26058631921824105,head
2026,3,F0,cross_swap,8,0.5,mid
2026,3,F0,cross_swap,9,0.2445759368836292,mid
2026,3,F1,original,1,0.9944458470083313,head
2026,3,F1,original,10,0.9864864864864865,mid
2026,3,F1,original,11,0.8947368421052632,tail
2026,3,F1,original,12,0.9583333333333334,tail
2026,3,F1,original,13,0.891566265060241,tail
2026,3,F1,original,14,0.9014084507042254,tail
2026,3,F1,original,15,0.7142857142857143,tail
2026,3,F1,original,16,0.9333333333333333,mid
2026,3,F1,original,2,0.9879385964912281,head
2026,3,F1,original,3,0.9916036943744753,head
2026,3,F1,original,4,0.9992784992784993,head
2026,3,F1,original,5,0.9993964996982498,head
2026,3,F1,original,6,0.9696969696969697,mid
2026,3,F1,original,7,0.9875518672199171,head
2026,3,F1,original,8,0.8627450980392157,mid
2026,3,F1,original,9,0.9538461538461539,mid
2026,3,F1,foreground,1,0.9941992433795712,head
2026,3,F1,foreground,10,0.9864864864864865,mid
2026,3,F1,foreground,11,0.9459459459459459,tail
2026,3,F1,foreground,12,0.9583333333333334,tail
2026,3,F1,foreground,13,0.8780487804878049,tail
2026,3,F1,foreground,14,0.9041095890410958,tail
2026,3,F1,foreground,15,0.6206896551724138,tail
2026,3,F1,foreground,16,0.9508196721311475,mid
2026,3,F1,foreground,2,0.9879253567508233,head
2026,3,F1,foreground,3,0.9911727616645649,head
2026,3,F1,foreground,4,1.0,head
2026,3,F1,foreground,5,0.9981873111782478,head
2026,3,F1,foreground,6,0.953125,mid
2026,3,F1,foreground,7,0.9855072463768116,head
2026,3,F1,foreground,8,0.8846153846153846,mid
2026,3,F1,foreground,9,0.9538461538461539,mid
2026,3,F1,same_swap,1,0.9916666666666667,head
2026,3,F1,same_swap,10,1.0,mid
2026,3,F1,same_swap,11,0.9444444444444444,tail
2026,3,F1,same_swap,12,0.9583333333333334,tail
2026,3,F1,same_swap,13,0.9230769230769231,tail
2026,3,F1,same_swap,14,0.8918918918918919,tail
2026,3,F1,same_swap,15,0.7142857142857143,tail
2026,3,F1,same_swap,16,1.0,mid
2026,3,F1,same_swap,2,0.9828254847645429,head
2026,3,F1,same_swap,3,0.9844472467423288,head
2026,3,F1,same_swap,4,0.9985569985569985,head
2026,3,F1,same_swap,5,0.9951749095295537,head
2026,3,F1,same_swap,6,0.9692307692307692,mid
2026,3,F1,same_swap,7,0.983402489626556,head
2026,3,F1,same_swap,8,0.8589743589743589,mid
2026,3,F1,same_swap,9,0.9496402877697842,mid
2026,3,F1,cross_swap,1,0.8095112979506043,head
2026,3,F1,cross_swap,10,0.2857142857142857,mid
2026,3,F1,cross_swap,11,0.5454545454545454,tail
2026,3,F1,cross_swap,12,0.6875,tail
2026,3,F1,cross_swap,13,0.5263157894736842,tail
2026,3,F1,cross_swap,14,0.6440677966101694,tail
2026,3,F1,cross_swap,15,0.15730337078651685,tail
2026,3,F1,cross_swap,16,0.43902439024390244,mid
2026,3,F1,cross_swap,2,0.8176027793862188,head
2026,3,F1,cross_swap,3,0.7619047619047619,head
2026,3,F1,cross_swap,4,0.7858040201005025,head
2026,3,F1,cross_swap,5,0.7611464968152867,head
2026,3,F1,cross_swap,6,0.6626506024096386,mid
2026,3,F1,cross_swap,7,0.18705035971223022,head
2026,3,F1,cross_swap,8,0.5891472868217055,mid
2026,3,F1,cross_swap,9,0.7532467532467533,mid
17,1,F0,original,1,0.9941832283082889,head
17,1,F0,original,10,1.0,mid
17,1,F0,original,11,0.9354838709677419,tail
17,1,F0,original,12,0.9230769230769231,tail
17,1,F0,original,13,0.9811320754716981,tail
17,1,F0,original,14,0.782608695652174,tail
17,1,F0,original,15,0.8571428571428571,tail
17,1,F0,original,16,1.0,mid
17,1,F0,original,2,0.9943946188340808,head
17,1,F0,original,3,0.9903339191564148,head
17,1,F0,original,4,0.9945629443747386,head
17,1,F0,original,5,0.9974683544303797,head
17,1,F0,original,6,0.8860759493670886,mid
17,1,F0,original,7,0.9805825242718447,head
17,1,F0,original,8,0.8702290076335878,mid
17,1,F0,original,9,0.9674418604651163,mid
17,1,F0,foreground,1,0.9868690519214552,head
17,1,F0,foreground,10,0.9894736842105263,mid
17,1,F0,foreground,11,0.8214285714285714,tail
17,1,F0,foreground,12,0.7619047619047619,tail
17,1,F0,foreground,13,0.9702970297029703,tail
17,1,F0,foreground,14,0.88,tail
17,1,F0,foreground,15,0.918918918918919,tail
17,1,F0,foreground,16,0.1694915254237288,mid
17,1,F0,foreground,2,0.9795013850415513,head
17,1,F0,foreground,3,0.9876868953386104,head
17,1,F0,foreground,4,0.9782161939991779,head
17,1,F0,foreground,5,0.9751750477402928,head
17,1,F0,foreground,6,0.7096774193548387,mid
17,1,F0,foreground,7,0.9607843137254902,head
17,1,F0,foreground,8,0.8925619834710744,mid
17,1,F0,foreground,9,0.9683257918552036,mid
17,1,F0,same_swap,1,0.9890162945081472,head
17,1,F0,same_swap,10,1.0,mid
17,1,F0,same_swap,11,0.9206349206349206,tail
17,1,F0,same_swap,12,0.9387755102040817,tail
17,1,F0,same_swap,13,0.9541284403669725,tail
17,1,F0,same_swap,14,0.6666666666666666,tail
17,1,F0,same_swap,15,0.8235294117647058,tail
17,1,F0,same_swap,16,0.9906542056074766,mid
17,1,F0,same_swap,2,0.986409966024915,head
17,1,F0,same_swap,3,0.9768477292965272,head
17,1,F0,same_swap,4,0.9966527196652719,head
17,1,F0,same_swap,5,0.9955724225173941,head
17,1,F0,same_swap,6,0.8148148148148148,mid
17,1,F0,same_swap,7,0.9714285714285714,head
17,1,F0,same_swap,8,0.8682170542635659,mid
17,1,F0,same_swap,9,0.9292035398230089,mid
17,1,F0,cross_swap,1,0.8024096385542169,head
17,1,F0,cross_swap,10,0.10434782608695652,mid
17,1,F0,cross_swap,11,0.6415094339622641,tail
17,1,F0,cross_swap,12,0.7,tail
17,1,F0,cross_swap,13,0.6875,tail
17,1,F0,cross_swap,14,0.5882352941176471,tail
17,1,F0,cross_swap,15,0.38596491228070173,tail
17,1,F0,cross_swap,16,0.04395604395604396,mid
17,1,F0,cross_swap,2,0.6557788944723618,head
17,1,F0,cross_swap,3,0.6087877183695076,head
17,1,F0,cross_swap,4,0.714334124025754,head
17,1,F0,cross_swap,5,0.7257383966244726,head
17,1,F0,cross_swap,6,0.5542168674698795,mid
17,1,F0,cross_swap,7,0.24242424242424243,head
17,1,F0,cross_swap,8,0.4838709677419355,mid
17,1,F0,cross_swap,9,0.7578125,mid
17,1,F1,original,1,0.9944323408375696,head
17,1,F1,original,10,1.0,mid
17,1,F1,original,11,0.9354838709677419,tail
17,1,F1,original,12,0.9504950495049505,tail
17,1,F1,original,13,1.0,tail
17,1,F1,original,14,0.7692307692307693,tail
17,1,F1,original,15,0.9473684210526315,tail
17,1,F1,original,16,1.0,mid
17,1,F1,original,2,0.996629213483146,head
17,1,F1,original,3,0.9890206411945542,head
17,1,F1,original,4,0.9987410826689047,head
17,1,F1,original,5,0.9987373737373737,head
17,1,F1,original,6,0.8780487804878049,mid
17,1,F1,original,7,0.9952153110047847,head
17,1,F1,original,8,0.928,mid
17,1,F1,original,9,0.9478672985781991,mid
17,1,F1,foreground,1,0.9946744129750665,head
17,1,F1,foreground,10,0.9948186528497409,mid
17,1,F1,foreground,11,0.9523809523809523,tail
17,1,F1,foreground,12,0.9504950495049505,tail
17,1,F1,foreground,13,1.0,tail
17,1,F1,foreground,14,0.7692307692307693,tail
17,1,F1,foreground,15,0.9473684210526315,tail
17,1,F1,foreground,16,0.9906542056074766,mid
17,1,F1,foreground,2,0.9938236945536215,head
17,1,F1,foreground,3,0.9907773386034255,head
17,1,F1,foreground,4,0.9987431922915794,head
17,1,F1,foreground,5,0.9974715549936789,head
17,1,F1,foreground,6,0.9066666666666666,mid
17,1,F1,foreground,7,0.9719626168224299,head
17,1,F1,foreground,8,0.926829268292683,mid
17,1,F1,foreground,9,0.9478672985781991,mid
17,1,F1,same_swap,1,0.9874577906415822,head
17,1,F1,same_swap,10,0.9948186528497409,mid
17,1,F1,same_swap,11,0.8813559322033898,tail
17,1,F1,same_swap,12,0.9504950495049505,tail
17,1,F1,same_swap,13,0.9904761904761905,tail
17,1,F1,same_swap,14,0.6666666666666666,tail
17,1,F1,same_swap,15,0.918918918918919,tail
17,1,F1,same_swap,16,1.0,mid
17,1,F1,same_swap,2,0.9858996051889453,head
17,1,F1,same_swap,3,0.9662618083670715,head
17,1,F1,same_swap,4,0.9991617770326907,head
17,1,F1,same_swap,5,0.998104864181933,head
17,1,F1,same_swap,6,0.8536585365853658,mid
17,1,F1,same_swap,7,0.976303317535545,head
17,1,F1,same_swap,8,0.9264705882352942,mid
17,1,F1,same_swap,9,0.9122807017543859,mid
17,1,F1,cross_swap,1,0.8414287479915956,head
17,1,F1,cross_swap,10,0.6580645161290323,mid
17,1,F1,cross_swap,11,0.6530612244897959,tail
17,1,F1,cross_swap,12,0.76,tail
17,1,F1,cross_swap,13,0.7321428571428571,tail
17,1,F1,cross_swap,14,0.5217391304347826,tail
17,1,F1,cross_swap,15,0.3684210526315789,tail
17,1,F1,cross_swap,16,0.17391304347826086,mid
17,1,F1,cross_swap,2,0.7797619047619048,head
17,1,F1,cross_swap,3,0.7294956698930208,head
17,1,F1,cross_swap,4,0.7592128801431127,head
17,1,F1,cross_swap,5,0.78330658105939,head
17,1,F1,cross_swap,6,0.6329113924050633,mid
17,1,F1,cross_swap,7,0.46357615894039733,head
17,1,F1,cross_swap,8,0.5370370370370371,mid
17,1,F1,cross_swap,9,0.7480916030534351,mid
17,2,F0,original,1,0.9937292511988196,head
17,2,F0,original,10,0.9846153846153847,mid
17,2,F0,original,11,0.9454545454545454,tail
17,2,F0,original,12,0.9496402877697842,tail
17,2,F0,original,13,1.0,tail
17,2,F0,original,14,0.8169014084507042,tail
17,2,F0,original,15,0.9090909090909091,tail
17,2,F0,original,16,0.9873417721518988,mid
17,2,F0,original,2,0.9949008498583569,head
17,2,F0,original,3,0.9888,head
17,2,F0,original,4,0.998981324278438,head
17,2,F0,original,5,1.0,head
17,2,F0,original,6,0.9529411764705882,mid
17,2,F0,original,7,0.9951219512195122,head
17,2,F0,original,8,0.9047619047619048,mid
17,2,F0,original,9,0.9692307692307692,mid
17,2,F0,foreground,1,0.9728658158840292,head
17,2,F0,foreground,10,0.907563025210084,mid
17,2,F0,foreground,11,0.9230769230769231,tail
17,2,F0,foreground,12,0.8225806451612904,tail
17,2,F0,foreground,13,0.87248322147651,tail
17,2,F0,foreground,14,0.6923076923076923,tail
17,2,F0,foreground,15,0.7368421052631579,tail
17,2,F0,foreground,16,0.0,mid
17,2,F0,foreground,2,0.9435180204410973,head
17,2,F0,foreground,3,0.9814366424535916,head
17,2,F0,foreground,4,0.9563517915309446,head
17,2,F0,foreground,5,0.9536494405966969,head
17,2,F0,foreground,6,0.7928994082840237,mid
17,2,F0,foreground,7,0.9807692307692307,head
17,2,F0,foreground,8,0.8,mid
17,2,F0,foreground,9,0.9448818897637795,mid
17,2,F0,same_swap,1,0.9772333580796833,head
17,2,F0,same_swap,10,0.9884169884169884,mid
17,2,F0,same_swap,11,0.9642857142857143,tail
17,2,F0,same_swap,12,0.9104477611940298,tail
17,2,F0,same_swap,13,0.9940828402366864,tail
17,2,F0,same_swap,14,0.7948717948717948,tail
17,2,F0,same_swap,15,0.5555555555555556,tail
17,2,F0,same_swap,16,0.9787234042553191,mid
17,2,F0,same_swap,2,0.9825155104342922,head
17,2,F0,same_swap,3,0.9663558978516417,head
17,2,F0,same_swap,4,0.9925575101488497,head
17,2,F0,same_swap,5,0.9945474372955289,head
17,2,F0,same_swap,6,0.7354260089686099,mid
17,2,F0,same_swap,7,0.9852216748768473,head
17,2,F0,same_swap,8,0.7121212121212122,mid
17,2,F0,same_swap,9,0.9481481481481482,mid
17,2,F0,cross_swap,1,0.7427112723364235,head
17,2,F0,cross_swap,10,0.14606741573033707,mid
17,2,F0,cross_swap,11,0.7843137254901961,tail
17,2,F0,cross_swap,12,0.5039370078740157,tail
17,2,F0,cross_swap,13,0.6950354609929078,tail
17,2,F0,cross_swap,14,0.225,tail
17,2,F0,cross_swap,15,0.2727272727272727,tail
17,2,F0,cross_swap,16,0.03125,mid
17,2,F0,cross_swap,2,0.7291330102315563,head
17,2,F0,cross_swap,3,0.6669658886894075,head
17,2,F0,cross_swap,4,0.6787061994609165,head
17,2,F0,cross_swap,5,0.8266414737836562,head
17,2,F0,cross_swap,6,0.5118110236220472,mid
17,2,F0,cross_swap,7,0.26573426573426573,head
17,2,F0,cross_swap,8,0.3389830508474576,mid
17,2,F0,cross_swap,9,0.7388535031847133,mid
17,2,F1,original,1,0.9939736809740499,head
17,2,F1,original,10,0.9961089494163424,mid
17,2,F1,original,11,1.0,tail
17,2,F1,original,12,0.971830985915493,tail
17,2,F1,original,13,1.0,tail
17,2,F1,original,14,0.7272727272727273,tail
17,2,F1,original,15,1.0,tail
17,2,F1,original,16,0.9833333333333333,mid
17,2,F1,original,2,0.9965909090909091,head
17,2,F1,original,3,0.9952229299363057,head
17,2,F1,original,4,0.99830335934849,head
17,2,F1,original,5,0.9989047097480832,head
17,2,F1,original,6,0.9882352941176471,mid
17,2,F1,original,7,0.9807692307692307,head
17,2,F1,original,8,0.859504132231405,mid
17,2,F1,original,9,0.9682539682539683,mid
17,2,F1,foreground,1,0.9925070630143717,head
17,2,F1,foreground,10,1.0,mid
17,2,F1,foreground,11,0.9629629629629629,tail
17,2,F1,foreground,12,0.9790209790209791,tail
17,2,F1,foreground,13,1.0,tail
17,2,F1,foreground,14,0.746268656716418,tail
17,2,F1,foreground,15,0.96,tail
17,2,F1,foreground,16,0.9915966386554622,mid
17,2,F1,foreground,2,0.997160704145372,head
17,2,F1,foreground,3,0.9940167530913442,head
17,2,F1,foreground,4,0.999660441426146,head
17,2,F1,foreground,5,1.0,head
17,2,F1,foreground,6,0.9940828402366864,mid
17,2,F1,foreground,7,0.9807692307692307,head
17,2,F1,foreground,8,0.7931034482758621,mid
17,2,F1,foreground,9,0.953125,mid
17,2,F1,same_swap,1,0.9862644101054697,head
17,2,F1,same_swap,10,0.9922480620155039,mid
17,2,F1,same_swap,11,0.9818181818181818,tail
17,2,F1,same_swap,12,0.9577464788732394,tail
17,2,F1,same_swap,13,0.9940119760479041,tail
17,2,F1,same_swap,14,0.7096774193548387,tail
17,2,F1,same_swap,15,0.8888888888888888,tail
17,2,F1,same_swap,16,0.9873417721518988,mid
17,2,F1,same_swap,2,0.9875424688561721,head
17,2,F1,same_swap,3,0.9732360097323601,head
17,2,F1,same_swap,4,0.9972807613868117,head
17,2,F1,same_swap,5,0.9994532531437944,head
17,2,F1,same_swap,6,0.9204545454545454,mid
17,2,F1,same_swap,7,0.9711538461538461,head
17,2,F1,same_swap,8,0.704,mid
17,2,F1,same_swap,9,0.9,mid
17,2,F1,cross_swap,1,0.7807938540332906,head
17,2,F1,cross_swap,10,0.3005181347150259,mid
17,2,F1,cross_swap,11,0.75,tail
17,2,F1,cross_swap,12,0.7596899224806202,tail
17,2,F1,cross_swap,13,0.7976878612716763,tail
17,2,F1,cross_swap,14,0.2916666666666667,tail
17,2,F1,cross_swap,15,0.23728813559322035,tail
17,2,F1,cross_swap,16,0.28378378378378377,mid
17,2,F1,cross_swap,2,0.7282674772036474,head
17,2,F1,cross_swap,3,0.6559189313680331,head
17,2,F1,cross_swap,4,0.7115657857345837,head
17,2,F1,cross_swap,5,0.7902930402930403,head
17,2,F1,cross_swap,6,0.7142857142857143,mid
17,2,F1,cross_swap,7,0.45454545454545453,head
17,2,F1,cross_swap,8,0.40816326530612246,mid
17,2,F1,cross_swap,9,0.7552447552447552,mid
17,3,F0,original,1,0.9940589053217039,head
17,3,F0,original,10,0.9864864864864865,mid
17,3,F0,original,11,0.9736842105263158,tail
17,3,F0,original,12,0.9333333333333333,tail
17,3,F0,original,13,0.9302325581395349,tail
17,3,F0,original,14,0.8767123287671232,tail
17,3,F0,original,15,0.8695652173913043,tail
17,3,F0,original,16,0.9846153846153847,mid
17,3,F0,original,2,0.9895776193088316,head
17,3,F0,original,3,0.9920335429769392,head
17,3,F0,original,4,0.9974774774774775,head
17,3,F0,original,5,0.9981873111782478,head
17,3,F0,original,6,0.9375,mid
17,3,F0,original,7,0.9812108559498957,head
17,3,F0,original,8,0.8711656441717791,mid
17,3,F0,original,9,0.9774436090225563,mid
17,3,F0,foreground,1,0.979179810725552,head
17,3,F0,foreground,10,0.9361702127659575,mid
17,3,F0,foreground,11,0.96,tail
17,3,F0,foreground,12,0.6060606060606061,tail
17,3,F0,foreground,13,0.6470588235294118,tail
17,3,F0,foreground,14,0.735632183908046,tail
17,3,F0,foreground,15,0.5263157894736842,tail
17,3,F0,foreground,16,0.0,mid
17,3,F0,foreground,2,0.968228325255789,head
17,3,F0,foreground,3,0.9816971713810316,head
17,3,F0,foreground,4,0.9875044626918957,head
17,3,F0,foreground,5,0.9757869249394673,head
17,3,F0,foreground,6,0.6862745098039216,mid
17,3,F0,foreground,7,0.983402489626556,head
17,3,F0,foreground,8,0.8461538461538461,mid
17,3,F0,foreground,9,0.9552238805970149,mid
17,3,F0,same_swap,1,0.9861199541576467,head
17,3,F0,same_swap,10,1.0,mid
17,3,F0,same_swap,11,0.972972972972973,tail
17,3,F0,same_swap,12,0.8695652173913043,tail
17,3,F0,same_swap,13,0.9090909090909091,tail
17,3,F0,same_swap,14,0.7816091954022989,tail
17,3,F0,same_swap,15,0.8695652173913043,tail
17,3,F0,same_swap,16,1.0,mid
17,3,F0,same_swap,2,0.9846322722283205,head
17,3,F0,same_swap,3,0.9812578092461475,head
17,3,F0,same_swap,4,0.9942279942279942,head
17,3,F0,same_swap,5,0.9951573849878934,head
17,3,F0,same_swap,6,0.9291338582677166,mid
17,3,F0,same_swap,7,0.9938144329896907,head
17,3,F0,same_swap,8,0.813953488372093,mid
17,3,F0,same_swap,9,0.8552631578947368,mid
17,3,F0,cross_swap,1,0.7657437567861021,head
17,3,F0,cross_swap,10,0.3063063063063063,mid
17,3,F0,cross_swap,11,0.8169014084507042,tail
17,3,F0,cross_swap,12,0.4897959183673469,tail
17,3,F0,cross_swap,13,0.44776119402985076,tail
17,3,F0,cross_swap,14,0.47619047619047616,tail
17,3,F0,cross_swap,15,0.25806451612903225,tail
17,3,F0,cross_swap,16,0.03333333333333333,mid
17,3,F0,cross_swap,2,0.812989921612542,head
17,3,F0,cross_swap,3,0.7219784603111289,head
17,3,F0,cross_swap,4,0.6923969820081254,head
17,3,F0,cross_swap,5,0.7599243856332704,head
17,3,F0,cross_swap,6,0.4925373134328358,mid
17,3,F0,cross_swap,7,0.2689655172413793,head
17,3,F0,cross_swap,8,0.4,mid
17,3,F0,cross_swap,9,0.5147679324894515,mid
17,3,F1,original,1,0.9933038534428301,head
17,3,F1,original,10,0.7704918032786885,mid
17,3,F1,original,11,0.9863013698630136,tail
17,3,F1,original,12,0.8363636363636363,tail
17,3,F1,original,13,0.9302325581395349,tail
17,3,F1,original,14,0.8181818181818182,tail
17,3,F1,original,15,0.8235294117647058,tail
17,3,F1,original,16,0.7191011235955056,mid
17,3,F1,original,2,0.9852216748768473,head
17,3,F1,original,3,0.9928421052631579,head
17,3,F1,original,4,0.9981981981981982,head
17,3,F1,original,5,0.9993964996982498,head
17,3,F1,original,6,0.96875,mid
17,3,F1,original,7,0.9898167006109979,head
17,3,F1,original,8,0.782608695652174,mid
17,3,F1,original,9,1.0,mid
17,3,F1,foreground,1,0.9934409687184662,head
17,3,F1,foreground,10,0.9795918367346939,mid
17,3,F1,foreground,11,0.9863013698630136,tail
17,3,F1,foreground,12,0.9583333333333334,tail
17,3,F1,foreground,13,0.9425287356321839,tail
17,3,F1,foreground,14,0.7954545454545454,tail
17,3,F1,foreground,15,0.75,tail
17,3,F1,foreground,16,0.8571428571428571,mid
17,3,F1,foreground,2,0.9879518072289156,head
17,3,F1,foreground,3,0.9919729615547106,head
17,3,F1,foreground,4,0.9978386167146974,head
17,3,F1,foreground,5,0.9951923076923077,head
17,3,F1,foreground,6,0.9848484848484849,mid
17,3,F1,foreground,7,0.9856850715746421,head
17,3,F1,foreground,8,0.7913669064748201,mid
17,3,F1,foreground,9,1.0,mid
